,enrollment_id,username,course_id,user,course
13071,36335,mV6vIHBrgth3lTaajvzuqQeEfK5qY5yY,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,user101,Tư duy toán học
13084,36383,SzqR1lIvSkqy1yQXOqGRgT5uhu7VR5Jw,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz,user138,Toán ứng dụng
13092,36408,Bos3zEEnAcYzPXQktMkJJ0ak5mhGWCAf,shM3Yy9vxHn2aqjSYfQXOcwGo0hWh3MI,user91,Đại số tuyến tính
13109,36460,NqKjMSY6eOZQ1uSyzlPrquJVqzjvSO7O,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,user48,Tư duy toán học
13120,36502,ZZo2Tb7BH7FdwQXlvGgrs5cVXBfTwRHG,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,user139,Tư duy toán học
13141,36575,nOWqKetxGFQ9o73UNfcoh0XyCt3ITawR,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz,user78,Toán ứng dụng
13210,36759,oJ9j9ejTgKixczg3tSE8Sg8DPI7YQpJq,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,user18,Tư duy toán học
13219,36792,FELnhQR0c7GZZX82ioYJEZsqujOrfyf7,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz,user62,Toán ứng dụng
13470,37444,XDPvGyFLLEYwbNEQik2MM4yiADs5rrYJ,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,user55,Tư duy toán học
13494,37502,OkJ0lKmMXuQ2MGftQ8Isfw1JciMpapRC,I7Go4XwWgpjRJM8EZGEnBpkfSmBNOlsO,user89,Kiến trúc phần mềm
13522,37579,mFpiELMd2y5tbkdxs4m8pKS7gXHb7bIO,3cnZpv6ReApmCaZyaQwi2izDZxVRdC01,user84,Tiếng Anh giao tiếp
13581,37743,5IM8g7YMOYo5qH7Yu3x31T3JkVOH9iqe,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,user63,Nhập môn tiếng Nhật
13621,37851,6ovqVSF3YZ6bnWJaJ7v2dHPROWXVVlFQ,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,user140,Giải tích
13837,38439,dNx7yBBYuWpRM4BeMNLD1yOnUwcueGfB,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt,user14,Trí tuệ nhân tạo
13844,38454,dNx7yBBYuWpRM4BeMNLD1yOnUwcueGfB,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,user14,Giải tích
13962,38805,dNx7yBBYuWpRM4BeMNLD1yOnUwcueGfB,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,user14,Phân tích và thiết kế hướng đối tượng
13965,38812,T6EWQ7jVP89JlHzj41KN1gEtGYevpSQM,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt,user2,Trí tuệ nhân tạo
13977,38848,nV86nhQ7hJG7k83qAXvGwRzPT357EJhH,3cnZpv6ReApmCaZyaQwi2izDZxVRdC01,user132,Tiếng Anh giao tiếp
14011,38952,BE4JaFadHavW9r5xCXpj3M456eZAgaG6,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,user133,Cơ sở kinh doanh
14014,38961,BE4JaFadHavW9r5xCXpj3M456eZAgaG6,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz,user133,Toán ứng dụng
14038,39028,dNx7yBBYuWpRM4BeMNLD1yOnUwcueGfB,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,user14,Nhập môn tiếng Nhật
14103,39208,SFbTZDEo0JTOG7VHfxeJz2kz3qSzlHq4,xMd9DzNyUCTLRPVbwWVzf4vq06oqrTT1,user41,Xử lý ảnh
14112,39224,EP1XQRGS4HZOG1hdGzNZdD1HFhJcHpos,xMd9DzNyUCTLRPVbwWVzf4vq06oqrTT1,user141,Xử lý ảnh
14257,39587,X14gKVD1ZKu0qL0NchpqxwhoYSEpz9QI,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,user142,Giải tích
14258,39588,X14gKVD1ZKu0qL0NchpqxwhoYSEpz9QI,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,user142,Tư duy toán học
14269,39624,Fk4hjEUqgyLHxBlk1cbfR9hWyVsJsJLo,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt,user126,Trí tuệ nhân tạo
14337,39807,9D8Fr85Y0xJSTSvXENunTRQkQQzpKKhe,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz,user143,Toán ứng dụng
14480,40166,CSh5hGbaSFu2yCb31iVMOVwKocrH471Q,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz,user144,Toán ứng dụng
14519,40275,CSh5hGbaSFu2yCb31iVMOVwKocrH471Q,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt,user144,Trí tuệ nhân tạo
14523,40282,CSh5hGbaSFu2yCb31iVMOVwKocrH471Q,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,user144,Nhập môn tiếng Nhật
14564,40393,b3FNzt9bW0DYxGtrDwfKBHrmIKO1If8w,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,user96,Giải tích
14598,40484,1Pk7jZ6bfmKYXcNnRyEd7kPSZWAEJN0N,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt,user145,Trí tuệ nhân tạo
14599,40489,1Pk7jZ6bfmKYXcNnRyEd7kPSZWAEJN0N,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,user145,Phân tích và thiết kế hướng đối tượng
14601,40494,9D8Fr85Y0xJSTSvXENunTRQkQQzpKKhe,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,user143,Phân tích và thiết kế hướng đối tượng
14606,40510,1Pk7jZ6bfmKYXcNnRyEd7kPSZWAEJN0N,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz,user145,Toán ứng dụng
14678,40724,bUizg9a7xaQ9xo39EDPwubco3asipi0e,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,user105,Phân tích và thiết kế hướng đối tượng
14687,40753,1Pk7jZ6bfmKYXcNnRyEd7kPSZWAEJN0N,a2E7NQC7nZB7WHEhKGhKnKvUWtsLAQzh,user145,Thị trường tài chính
14689,40755,1Pk7jZ6bfmKYXcNnRyEd7kPSZWAEJN0N,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,user145,Giải tích
14753,40921,X2XXZYuDF6JxTO2GjiNfzkEyj4FQesn5,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,user94,Phân tích và thiết kế hướng đối tượng
14771,40972,vzQWE9ulRkQ7hUrO1Cw0UEGI4ALwL8Jg,xMd9DzNyUCTLRPVbwWVzf4vq06oqrTT1,user135,Xử lý ảnh
14901,41380,b3FNzt9bW0DYxGtrDwfKBHrmIKO1If8w,AXUJZGmZ0xaYSWazu8RQ1G5c76ECT1Kd,user96,Quản lý dự án phần mềm
15086,41871,mFpiELMd2y5tbkdxs4m8pKS7gXHb7bIO,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,user84,Thiết kế giao diện người dùng
15095,41890,mFpiELMd2y5tbkdxs4m8pKS7gXHb7bIO,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ,user84,Phát triển ứng dụng Web
15098,41906,OZ02Yntpt8Hg8thsFgejT4NSsPYtVPPm,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ,user146,Phát triển ứng dụng Web
15184,42143,cJcuhtji0eqLhfXtnFSDlw6v5huTlvOS,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,user45,Thiết kế giao diện người dùng
15197,42173,FELnhQR0c7GZZX82ioYJEZsqujOrfyf7,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,user62,Chương trình dịch
15199,42182,FbFzxcgOenGEHKMXxCSjDnrIiqrr6PFf,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ,user147,Phát triển ứng dụng Web
15217,42234,3SP9iNDvUt8m67ZMqC5DpQRe6ekkTpsP,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,user100,Thiết kế giao diện người dùng
15235,42295,cWykzNKAq5sFQBA059QN4Jx74YGPkfwB,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,user59,Thiết kế giao diện người dùng
15306,42479,wdyLBUXnKZHWy3hjP9iEUMTvoZlBkTI1,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,user148,Chương trình dịch
15311,42491,OZ02Yntpt8Hg8thsFgejT4NSsPYtVPPm,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,user146,Thiết kế giao diện người dùng
15346,42576,wdyLBUXnKZHWy3hjP9iEUMTvoZlBkTI1,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ,user148,Phát triển ứng dụng Web
15621,43325,B6EpScn9lSCPa3RR6ElGV7QvO5jse6Q3,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,user149,Thiết kế giao diện người dùng
15705,43587,2oTvbzieHn2y5oozeOgSnruqE6N0BtR5,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,user85,Thiết kế giao diện người dùng
15884,44005,J8NkUmSvsrLHkKNXPhFg7o0pG3K7Aywh,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,user24,Lập trình mạng
15885,44006,hjUSUM6roI2mLGkMAqBjE0uxFRBSMYHJ,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,user20,Lập trình mạng
15926,44106,futHw5ylJYoore6oNuefdx05Xc1Es6E8,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,user31,Lập trình mạng
15943,44147,zeUi2UnQZPPF6bRQXw2s8LZ41ZOdqRAa,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,user28,Lập trình mạng
15957,44203,4cRZxyVNjv13lU3nu2aK2rwyndExVCGa,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,user21,Lập trình mạng
15978,44270,GMzSpgZQ6jzVsfHn8W8i83JsYNxnP00b,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,user43,Lập trình mạng
16069,44552,yZ9FndAKqVsKwZtO1B2JJJblefdbhZ02,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz,user5,Toán ứng dụng
16110,44675,oJ9j9ejTgKixczg3tSE8Sg8DPI7YQpJq,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz,user18,Toán ứng dụng
16254,45055,LmPOiQGU9K8KbXAhYgpDD175P7sizybX,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,user150,Tư duy toán học
16414,45563,AImx2eHFGaeqTe0d3fwuX86fffC0rd9k,shM3Yy9vxHn2aqjSYfQXOcwGo0hWh3MI,user151,Đại số tuyến tính
16417,45572,wdK5DIKl9qd73hM1uOx3ufcKj0J9AcRr,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,user104,Tư duy toán học
16461,45712,bUizg9a7xaQ9xo39EDPwubco3asipi0e,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,user105,Tư duy toán học
16508,45839,TOHE2cn8sx2ym4g7cRhp3c9gQIpGV4UB,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,user152,Tư duy toán học
16522,45870,bUizg9a7xaQ9xo39EDPwubco3asipi0e,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz,user105,Toán ứng dụng
16614,46109,g3902agYIRHzac78MKVZlvljLMXXNpQ7,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,user71,Tư duy toán học
16661,46247,8uSQsFhnhoJeSVZylwMfyqKR37MO9Qyr,shM3Yy9vxHn2aqjSYfQXOcwGo0hWh3MI,user153,Đại số tuyến tính
16782,46596,3SP9iNDvUt8m67ZMqC5DpQRe6ekkTpsP,1pvLqtotBsKv7QSOsLicJDQMHx3lui6d,user100,Học máy
16804,46646,2oTvbzieHn2y5oozeOgSnruqE6N0BtR5,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,user85,Chương trình dịch
16876,46854,FbFzxcgOenGEHKMXxCSjDnrIiqrr6PFf,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,user147,Thiết kế giao diện người dùng
16939,47008,2zQQnqY1LiZ9lcEXTzcE3zimEdKe8CdV,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,user154,Thiết kế giao diện người dùng
17067,47367,NqKjMSY6eOZQ1uSyzlPrquJVqzjvSO7O,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,user48,Thiết kế giao diện người dùng
17078,47392,BOBLP6pTmRtpQ8LtVgJyutFMDL3q6xno,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,user64,Thiết kế giao diện người dùng
17099,47444,xM5gii0ns7HaARWl3dxVVAMGACBUSRsK,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,user155,Thiết kế giao diện người dùng
17348,48131,s6iksgptFmyh2vfiarKdJkiKnp6RLi3f,xMd9DzNyUCTLRPVbwWVzf4vq06oqrTT1,user8,Xử lý ảnh
17357,48148,2zQQnqY1LiZ9lcEXTzcE3zimEdKe8CdV,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,user154,Giải tích
17381,48219,1Ld3jQU8M0eiaLBshs8gjcgQEfdlgHyZ,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,user156,Phân tích và thiết kế hướng đối tượng
17539,48647,A5P9jrlzLqQKpA3sVBvwbPCf9CAYmtxw,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,user157,Giải tích
17567,48700,EUmZ5qzjwgko2PIWEnctkvYh7APnUrX9,shM3Yy9vxHn2aqjSYfQXOcwGo0hWh3MI,user158,Đại số tuyến tính
17572,48713,Hj4fYYa64lvHLVeQZBqs9EQ1OtgHTvl6,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,user25,Phân tích và thiết kế hướng đối tượng
17649,48940,ilWzYGLWBh9DSc1MV8g2C4Go5wDNgUHX,a2E7NQC7nZB7WHEhKGhKnKvUWtsLAQzh,user73,Thị trường tài chính
17838,49497,tBWD1VTj6Jcj3AQ0AXY8eZtUzkjmoiNH,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,user115,Kiểm thử và đảm bảo chất lượng phần mềm
17862,49566,Jd5OP6GIsguRdsq9k3eSYNENmzhPbdGe,AXUJZGmZ0xaYSWazu8RQ1G5c76ECT1Kd,user114,Quản lý dự án phần mềm
17878,49607,3JIUOalPBmkEWX2p9tN1zP0zr58WM3WS,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,user159,Kiểm thử và đảm bảo chất lượng phần mềm
17890,49640,XRprdFoWtySQSNhPZow4aE4x8DdY6QhU,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,user160,Giải tích
17891,49642,XRprdFoWtySQSNhPZow4aE4x8DdY6QhU,3cnZpv6ReApmCaZyaQwi2izDZxVRdC01,user160,Tiếng Anh giao tiếp
17892,49643,XRprdFoWtySQSNhPZow4aE4x8DdY6QhU,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,user160,Kiểm thử và đảm bảo chất lượng phần mềm
17906,49685,M4KtR07p6NuW0Nzc9JWKn4kOJ33eMAHm,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,user161,Kiểm thử và đảm bảo chất lượng phần mềm
17952,49813,M4KtR07p6NuW0Nzc9JWKn4kOJ33eMAHm,AXUJZGmZ0xaYSWazu8RQ1G5c76ECT1Kd,user161,Quản lý dự án phần mềm
17956,49823,M4KtR07p6NuW0Nzc9JWKn4kOJ33eMAHm,shM3Yy9vxHn2aqjSYfQXOcwGo0hWh3MI,user161,Đại số tuyến tính
17970,49848,M4KtR07p6NuW0Nzc9JWKn4kOJ33eMAHm,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz,user161,Toán ứng dụng
18007,49973,3JIUOalPBmkEWX2p9tN1zP0zr58WM3WS,AXUJZGmZ0xaYSWazu8RQ1G5c76ECT1Kd,user159,Quản lý dự án phần mềm
18059,50107,nYSFDE8RCbcZhD46fRSvPHUvA1ahfupi,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt,user162,Trí tuệ nhân tạo
18076,50163,nYSFDE8RCbcZhD46fRSvPHUvA1ahfupi,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,user162,Cơ sở kinh doanh
18120,50284,DV9cmKY91lk8lKsMUmLIMP1KsHFcyZMK,xMd9DzNyUCTLRPVbwWVzf4vq06oqrTT1,user93,Xử lý ảnh
18122,50292,3JIUOalPBmkEWX2p9tN1zP0zr58WM3WS,a2E7NQC7nZB7WHEhKGhKnKvUWtsLAQzh,user159,Thị trường tài chính
18290,50758,or5tGmwIQtkxzns3Abayo6pKJnoHWcAG,AXUJZGmZ0xaYSWazu8RQ1G5c76ECT1Kd,user163,Quản lý dự án phần mềm
18298,50771,or5tGmwIQtkxzns3Abayo6pKJnoHWcAG,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,user163,Kiểm thử và đảm bảo chất lượng phần mềm
18431,51146,ilWzYGLWBh9DSc1MV8g2C4Go5wDNgUHX,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,user73,Thiết kế giao diện người dùng
18542,51473,M8C9BDFICk4ida59GU0jjp556zazDEi1,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,user164,Thiết kế giao diện người dùng
18563,51525,WELjmgdsP962Pc1teJ96xvofKraKe6qa,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,user165,Thiết kế giao diện người dùng
18696,51925,B6EpScn9lSCPa3RR6ElGV7QvO5jse6Q3,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ,user149,Phát triển ứng dụng Web
18736,52047,OnOMADnoNlvN8uVDeVdkjVcjflUdOJKt,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,user166,Chương trình dịch
19100,53080,cWykzNKAq5sFQBA059QN4Jx74YGPkfwB,xMd9DzNyUCTLRPVbwWVzf4vq06oqrTT1,user59,Xử lý ảnh
19101,53081,qKc8EuUOlEzXysFMoXghKaieW3HIaePV,a2E7NQC7nZB7WHEhKGhKnKvUWtsLAQzh,user127,Thị trường tài chính
19103,53087,Bos3zEEnAcYzPXQktMkJJ0ak5mhGWCAf,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,user91,Nhập môn tiếng Nhật
19136,53190,cWykzNKAq5sFQBA059QN4Jx74YGPkfwB,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,user59,Giải tích
19200,53375,Wz9l8snB7xy02KowUlwVZlKvIqcEcSjS,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,user167,Giải tích
19338,53774,10a3aPUuiEikOQBzdtiLA8dXlMBNaCqq,xMd9DzNyUCTLRPVbwWVzf4vq06oqrTT1,user168,Xử lý ảnh
19339,53775,10a3aPUuiEikOQBzdtiLA8dXlMBNaCqq,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,user168,Giải tích
19341,53778,10a3aPUuiEikOQBzdtiLA8dXlMBNaCqq,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,user168,Tư duy toán học
19343,53782,10a3aPUuiEikOQBzdtiLA8dXlMBNaCqq,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,user168,Cơ sở kinh doanh
19350,53808,10a3aPUuiEikOQBzdtiLA8dXlMBNaCqq,a2E7NQC7nZB7WHEhKGhKnKvUWtsLAQzh,user168,Thị trường tài chính
19401,53935,2N6o6qJ0czxrbv8wbXwP5oVT4Ra8mOYu,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,user169,Tư duy toán học
19402,53936,2N6o6qJ0czxrbv8wbXwP5oVT4Ra8mOYu,a2E7NQC7nZB7WHEhKGhKnKvUWtsLAQzh,user169,Thị trường tài chính
19407,53956,PUFh3BsQaDVIJMDvwsFTqkrgAzvjO9ME,shM3Yy9vxHn2aqjSYfQXOcwGo0hWh3MI,user88,Đại số tuyến tính
19547,54319,wykDdjB45pC3zZUNNLpkNXDJGEatsGFp,AXUJZGmZ0xaYSWazu8RQ1G5c76ECT1Kd,user170,Quản lý dự án phần mềm
19569,54364,wykDdjB45pC3zZUNNLpkNXDJGEatsGFp,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,user170,Cơ sở kinh doanh
19577,54376,wykDdjB45pC3zZUNNLpkNXDJGEatsGFp,shM3Yy9vxHn2aqjSYfQXOcwGo0hWh3MI,user170,Đại số tuyến tính
19578,54378,wykDdjB45pC3zZUNNLpkNXDJGEatsGFp,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,user170,Giải tích
19580,54383,wykDdjB45pC3zZUNNLpkNXDJGEatsGFp,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz,user170,Toán ứng dụng
19660,54618,bgBEVIT7lED5jwl9T1xbuywAm7JQXaqp,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,user131,Lập trình mạng
19664,54630,vzQWE9ulRkQ7hUrO1Cw0UEGI4ALwL8Jg,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,user135,Lập trình mạng
19990,55557,FELnhQR0c7GZZX82ioYJEZsqujOrfyf7,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,user62,Giải tích
20169,56052,M8C9BDFICk4ida59GU0jjp556zazDEi1,a2E7NQC7nZB7WHEhKGhKnKvUWtsLAQzh,user164,Thị trường tài chính
20221,56202,xbYSqp0T7Uu69VoCNyfTCvQcS3HV3UeU,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,user128,Giải tích
20224,56206,xbYSqp0T7Uu69VoCNyfTCvQcS3HV3UeU,AXUJZGmZ0xaYSWazu8RQ1G5c76ECT1Kd,user128,Quản lý dự án phần mềm
20376,56646,nOWqKetxGFQ9o73UNfcoh0XyCt3ITawR,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,user78,Kiểm thử và đảm bảo chất lượng phần mềm
20417,56755,OkJ0lKmMXuQ2MGftQ8Isfw1JciMpapRC,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt,user89,Trí tuệ nhân tạo
20499,57010,35E85h2ExBPeTd1VmxNX0GKo8krIMsCP,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,user111,Kiểm thử và đảm bảo chất lượng phần mềm
20577,57216,2zQQnqY1LiZ9lcEXTzcE3zimEdKe8CdV,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,user154,Phân tích và thiết kế hướng đối tượng
20585,57238,SSpeewBDHUNKkvUJM5ASinNHvMXIOEwr,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,user129,Cơ sở kinh doanh
20632,57354,Arkq8NiPd69nYa08JuNw4PEusLHNf9hH,a2E7NQC7nZB7WHEhKGhKnKvUWtsLAQzh,user171,Thị trường tài chính
20634,57357,Arkq8NiPd69nYa08JuNw4PEusLHNf9hH,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,user171,Cơ sở kinh doanh
20635,57358,Arkq8NiPd69nYa08JuNw4PEusLHNf9hH,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,user171,Phân tích và thiết kế hướng đối tượng
20638,57366,Arkq8NiPd69nYa08JuNw4PEusLHNf9hH,xMd9DzNyUCTLRPVbwWVzf4vq06oqrTT1,user171,Xử lý ảnh
20639,57368,Arkq8NiPd69nYa08JuNw4PEusLHNf9hH,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,user171,Kiểm thử và đảm bảo chất lượng phần mềm
20665,57438,TAT1t0HA0deInUIqMQU3qN2hNwJUolWn,a2E7NQC7nZB7WHEhKGhKnKvUWtsLAQzh,user90,Thị trường tài chính
20702,57574,nOWqKetxGFQ9o73UNfcoh0XyCt3ITawR,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,user78,Phân tích và thiết kế hướng đối tượng
20842,57962,FBu5R2eGEtl9EDw0VwXtH1t5i2ELpdqI,3cnZpv6ReApmCaZyaQwi2izDZxVRdC01,user112,Tiếng Anh giao tiếp
21168,58877,Hoitr98hXhrf7xDGgACEFamKhiarA3wg,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,user11,Giải tích
21212,58973,yQ30DktO8KD929ApuNMOdNKTtmTpkfc3,AXUJZGmZ0xaYSWazu8RQ1G5c76ECT1Kd,user172,Quản lý dự án phần mềm
21214,58979,yQ30DktO8KD929ApuNMOdNKTtmTpkfc3,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,user172,Kiểm thử và đảm bảo chất lượng phần mềm
21215,58982,yQ30DktO8KD929ApuNMOdNKTtmTpkfc3,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,user172,Phân tích và thiết kế hướng đối tượng
21217,58986,yQ30DktO8KD929ApuNMOdNKTtmTpkfc3,a2E7NQC7nZB7WHEhKGhKnKvUWtsLAQzh,user172,Thị trường tài chính
21218,58988,yQ30DktO8KD929ApuNMOdNKTtmTpkfc3,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,user172,Giải tích
21281,59171,EEY05e2oBdca2rsoXfuwyrFxbCmUnL6Y,AXUJZGmZ0xaYSWazu8RQ1G5c76ECT1Kd,user173,Quản lý dự án phần mềm
21284,59174,EEY05e2oBdca2rsoXfuwyrFxbCmUnL6Y,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,user173,Cơ sở kinh doanh
21285,59176,EEY05e2oBdca2rsoXfuwyrFxbCmUnL6Y,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,user173,Giải tích
21286,59178,EEY05e2oBdca2rsoXfuwyrFxbCmUnL6Y,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz,user173,Toán ứng dụng
21294,59197,qKc8EuUOlEzXysFMoXghKaieW3HIaePV,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,user127,Phân tích và thiết kế hướng đối tượng
21353,59345,EFkTkZftT8UKiQGx6m8Gni8w9ocFq7gc,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,user95,Quản trị mạng
21364,59377,FixP7IuJ80KsWtzMzcQsJZKOjLxDKZgC,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,user46,Quản trị mạng
21432,59521,RCdcltNaQLfcoxT7YKTjQxAYUbCmzzKd,I7Go4XwWgpjRJM8EZGEnBpkfSmBNOlsO,user116,Kiến trúc phần mềm
21451,59572,zn2X74vvqUQRINz90WjZLsSsFglpYr7o,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,user117,Quản trị mạng
21511,59747,teqJGecOr4a6oVYU1O9bgvPkX5ZSKA8N,I7Go4XwWgpjRJM8EZGEnBpkfSmBNOlsO,user65,Kiến trúc phần mềm
21537,59809,OZ02Yntpt8Hg8thsFgejT4NSsPYtVPPm,I7Go4XwWgpjRJM8EZGEnBpkfSmBNOlsO,user146,Kiến trúc phần mềm
21617,60063,OkJ0lKmMXuQ2MGftQ8Isfw1JciMpapRC,AXUJZGmZ0xaYSWazu8RQ1G5c76ECT1Kd,user89,Quản lý dự án phần mềm
21666,60201,HAAyQYNYY3ULmqhNC56bxv5FSwyMVoqP,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,user10,Kiểm thử và đảm bảo chất lượng phần mềm
21731,60417,PUFh3BsQaDVIJMDvwsFTqkrgAzvjO9ME,AXUJZGmZ0xaYSWazu8RQ1G5c76ECT1Kd,user88,Quản lý dự án phần mềm
21734,60422,J8NkUmSvsrLHkKNXPhFg7o0pG3K7Aywh,AXUJZGmZ0xaYSWazu8RQ1G5c76ECT1Kd,user24,Quản lý dự án phần mềm
21851,60763,KbVIZwe7S3MOh9dlFVWDZwSpf3zNL2tv,1pvLqtotBsKv7QSOsLicJDQMHx3lui6d,user174,Học máy
